languageTag,key,message,annotation
ar,RETAIL.CARDS.CC.INSTALLMENT.LOP-Cash,تقسيط السحب النقدي عبر الهاتف,
default,RETAIL.CARDS.CC.INSTALLMENT.LOP-Cash,LOP-Cash,
ar,RETAIL.CARDS.CC.INSTALLMENT.LOP-Cash.MSG,"خدمة تقسيط السحب النقدي من خلال ماكينات الصراف اللي التابعة لمصرفنا داخل جمهورية مصر العربية لحاملي البطاقات الائتمانية الاصلية او الاضافية في حدود 50% من الحد الائتماني الممنوح للبطاقة وبحد ادني 500 جم للحركة , للتقسيط اتصل بخدمة العملاء علي 19623 عقب اجراء حركة السحب النقدي التي تمت بدءا من اول الشهر و حتي اخر يوم في شهر السحب
و للمزيد يرجي زيارة الرابط / https://www.nbe.com.eg/NBE/E/#/AR/ProductCategory?inParams=%7B%22CategoryID%22%3A%2299%22%7D",
default,RETAIL.CARDS.CC.INSTALLMENT.LOP-Cash.MSG,"Primary and supplementary credit cardholders can repay cash withdrawals from any NBE ATM inside the Arab Republic of Egypt in installments provided that they do not exceed 50% of the card's credit limit and with a minimum of EGP 500, by calling the customer service hotline: 19623. Installment is available following a cash withdrawal transaction as of the 1st day until the last day of the withdrawal month.
For more information, please visit the following link:
https://www.nbe.com.eg/NBE/E/#/AR/ProductCategory?inParams=%7B%22CategoryID%22%3A%2299%22%7D",
default,RETAIL.CARDS.CC.INSTALLMENT.LOP-Retail,LOP-Retail,
ar,RETAIL.CARDS.CC.INSTALLMENT.LOP-Retail,تقسيط المشتريات عبر الهاتف,
ar,RETAIL.CARDS.CC.INSTALLMENT.LOP-Retail.MSG,"خدمة التقسيط علي المشتريات لحاملي البطاقات الائتمانية الاصلية او الاضافية في كافة المتاجر داخل و خارج جمهورية مصر العربية، للتقسيط اتصل بخدمة العملاء علي 19623 متاحة فقط عقب اجراء حركة مشتريات خلال اى وقت من الشهر او حركات مشتريات تمت بحد اقصى سته اشهرعلى ان لا يقل مبلغ الحركة المطلوب تقسيطها عن 500 جم
للمزيد يرجي زيارة الرابط / https://www.nbe.com.eg/NBE/E/#/AR/ProductCategory?inParams=%7B%22CategoryID%22%3A%2298%22%7D",
default,RETAIL.CARDS.CC.INSTALLMENT.LOP-Retail.MSG,"Primary or supplementary credit cardholders can repay purchases made at any merchant inside the Arab Republic of Egypt or abroad in installments by calling the customer service hotline: 19623. This service is available after making a purchase at any time during the month or purchases made within the previous six months, provided that the amount of such purchase is not less than EGP 500.
For more information, please visit the following link:
https://www.nbe.com.eg/NBE/E/#/AR/ProductCategory?inParams=%7B%22CategoryID%22%3A%2298%22%7D",
ar,RETAIL.CARDS.Credit Cards,بطاقات الائتمان,
default,RETAIL.CARDS.Credit Cards,Credit Cards,
ar,RETAIL.CARDS.CREDIT_CARD.Credit Card Types,أنواع البطاقات,
default,RETAIL.CARDS.CREDIT_CARD.Credit Card Types,Credit Card Types,
default,RETAIL.CARDS.CREDIT_CARD.E-statement service for cards,E-statement service for cards,
ar,RETAIL.CARDS.CREDIT_CARD.E-statement service for cards,خدمة الكشف الإلكتروني للبطاقات,
ar,RETAIL.CARDS.CREDIT_CARD.E-statement service for cards.MSG,"تعريف الخدمة:
ارسال كشف حساب بطاقتك الائتمانية الشهري من خلال البريد الإلكتروني الخاص بك.
مزايا الخدمة:
التسعير:
الخدمة متاحة مجانا دون مصاريف وفي حالة الرغبة في استمرار طباعة كشف الحساب الورقي لبطاقة الائتمان يعتبر هذا موافقة منكم على اي مصاريف يتم تحميلها مستقبليا.
المرونة:
الاطلاع على كشف حساب البطاقة الائتمانية على الهاتف المحمول او الحاسب الشخصي في اي وقت دون الحاجة لانتظار كشف الحساب الورقي والاحتفاظ به.

الامان:
يتم إرسال كشف الحساب في صورة مشفرة، حيث يتم طلب إدخال الرقم السري المكون من 10 رموز.
يتم ارفاق خطاب ترحيب خاص بالخدمة مع كشف الحساب يوضح تكوين الرقم السري، وبعض التعليمات الخاصة بالخدمة لضمان سلامة واستمرارية استقبال كشف الحساب عبر البريد الإلكتروني.
للاشتراك فى الخدمة :  https://www.nbe.com.eg/NBE/E/#/AR/ProductDetails?inParams=%7B%22CategoryID%22%3A%22selfservices%22%2C%22ProductID%22%3A%22%D8%A7%D9%84%D8%A7%D8%B4%D8%AA%D8%B1%D8%A7%D9%83%20%D9%81%D9%8A%20%D8%AE%D8%AF%D9%85%D8%A9%20%D8%A7%D9%84%D9%83%D8%B4%D9%81%20%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%20%D9%84%D9%84%D8%AD%D8%B3%D8%A7%D8%A8%D8%A7%D8%AA%20%D9%88%20%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D9%82%D8%A7%D8%AA_18712%22%7D",
default,RETAIL.CARDS.CREDIT_CARD.E-statement service for cards.MSG,"E-statement service:
A monthly e-statement of your credit card will be sent to your email address.
Benefits:
Pricing:
The e-statement service is free of charge. In case you wish to continue to receive a printed statement for your credit card, this shall be deemed an agreement to any expenses to be charged in the future.
Flexibility:
You can view the credit card e-statement on your mobile phone or personal computer at any time without waiting for or keeping the paper statement.

Security: 
The e-statement is sent in an encrypted format which requires entering a 10-digit passcode.
A welcome letter will be attached to the e-statement indicating how to create the passcode and some instructions regarding the service to make sure that you continue to safely receive e-statements through your email. 
To subscribe to the e-statement service: https://www.nbe.com.eg/NBE/E/#/AR/ProductDetails?inParams=%7B%22CategoryID%22%3A%22selfservices%22%2C%22ProductID%22%3A%22%D8%A7%D9%84%D8%A7%D8%B4%D8%AA%D8%B1%D8%A7%D9%83%20%D9%81%D9%8A%20%D8%AE%D8%AF%D9%85%D8%A9%20%D8%A7%D9%84%D9%83%D8%B4%D9%81%20%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%20%D9%84%D9%84%D8%AD%D8%B3%D8%A7%D8%A8%D8%A7%D8%AA%20%D9%88%20%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D9%82%D8%A7%D8%AA_18712%22%7D",
ar,RETAIL.CARDS.CREDIT_CARD.How to activate your NBE credit card,طرق تفعيل البطاقة الائتمانية,
default,RETAIL.CARDS.CREDIT_CARD.How to activate your NBE credit card,How to activate your NBE credit card,
ar,RETAIL.CARDS.CREDIT_CARD.How to activate your NBE credit card.MSG,"يمكنك تفعيل بطاقة الإئتمان الخاصة بك من ماكينات الصراف الالي للبنك الاهلي المصري أو إحدى القنوات الرقمية ( الأهلي نت/ الأهلي موبايل) 

https://youtu.be/RjZecR04wIU",
default,RETAIL.CARDS.CREDIT_CARD.How to activate your NBE credit card.MSG,"You can activate your NBE credit card through any NBE ATM or digital channel available (Al Ahly Net/NBE Mobile)

https://youtu.be/RjZecR04wIU",
ar,RETAIL.CARDS.CREDIT_CARD.How to make credit card payments,طرق سداد المديونية,
default,RETAIL.CARDS.CREDIT_CARD.How to make credit card payments,How to make credit card payments,
ar,RETAIL.CARDS.CREDIT_CARD.How to make credit card payments.MSG,"يمكنك سداد مديونية بطاقة الائتمان الخاصة بك من خلال أحد الطرق التالية:
الايداع بماكينات الصراف الالي للبنك الاهلي المصري
الاهلي نت /لاهلي موبيل
منافذ فوري
فروع مصرفنا
اصدار تعليمات سداد تلقائي في الفرع
من خلال ماكينات الصراف الالي باستخدام بطاقة الخصم المباشر المربوطة بالبطاقة الائتمانية الخاصة بكم

https://youtu.be/RjZecR04wIU",
default,RETAIL.CARDS.CREDIT_CARD.How to make credit card payments.MSG,"You can pay your credit card bill through any of the following methods:
Make a deposit into an NBE ATM
Al Ahly Net/NBE Mobile
Fawry outlets
NBE branches
Set up instructions to make automatic payments at the branch
Through ATMs using the  debit card linked to your credit card

https://youtu.be/RjZecR04wIU",
default,RETAIL.CARDS.CREDIT_CARD.Installment & discount programs,Installment & discount programs,
ar,RETAIL.CARDS.CREDIT_CARD.Installment & discount programs,برامج التقسيط و الخصومات,
ar,RETAIL.CARDS.CREDIT_CARD.Monthly offers,العروض الشهرية,
default,RETAIL.CARDS.CREDIT_CARD.Monthly offers,Monthly offers,
ar,RETAIL.CARDS.CREDIT_CARD.Monthly offers.MSG,للتعرف علي العروض الخاصة ببطاقات البنك الاهلي المصري https://www.nbe.com.eg/NBE/E/#/AR/ProductCategory?inParams=%7B%22CategoryID%22%3A%22MonthlyOffers%22%7D,
default,RETAIL.CARDS.CREDIT_CARD.Monthly offers.MSG,"For more information on offers available to NBE card holders:
https://www.nbe.com.eg/NBE/E/#/AR/ProductCategory?inParams=%7B%22CategoryID%22%3A%22MonthlyOffers%22%7D",
default,RETAIL.CARDS.Debit Cards,Debit Cards,
ar,RETAIL.CARDS.Debit Cards,بطاقات الخصم المباشر,
default,RETAIL.CARDS.Prepaid Cards,Prepaid Cards,
ar,RETAIL.CARDS.Prepaid Cards,البطاقات المدفوعة المقدمة,
ar,RETAIL.CD.CERT.Belady Certificates (for Egyptian expatriates),بلادي ( للعملاء بالخارج ),
default,RETAIL.CD.CERT.Belady Certificates (for Egyptian expatriates),Belady Certificates (for Egyptian expatriates),
default,RETAIL.CD.CERT.Belady Certificates (for Egyptian expatriates).MSG,"- Certificates of different durations (one year/ 3 years/ 5 years) that generate a fixed annual interest paid semi-annually. 
- Minimum amount: (USD/EURO/GBP/AUD) 100. 
- Available for Egyptian expatriates (natural persons). ",
ar,RETAIL.CD.CERT.Belady Certificates (for Egyptian expatriates).MSG,"- شهادات بفترات مختلفة (سنة / 3 سنوات / 5 سنوات) تدر عائد سنوي ثابت يصرف كل ستة اشهر.
- الحد الادني للشراء 100 (دولار امريكي/اليورو/الجنية الاسترلين",
ar,"RETAIL.CD.CERT.INVEST.Certificate ""A""","شهادة استثمار ""أ""",
default,"RETAIL.CD.CERT.INVEST.Certificate ""A""","Certificate ""A""",
default,"RETAIL.CD.CERT.INVEST.Certificate ""A"".MSG","Certificate ""A"": 
Minimum amount: EGP 500 and multiplies. 
Duration: 10 years. 
Interest rate: 9.5% accumulated and paid at end of its term. ",
ar,"RETAIL.CD.CERT.INVEST.Certificate ""A"".MSG","شهادة استثمار ""أ"" : الحد الادني 500 جم و مضاعفاتها / المدة : 10 سنوات / سعر العائد 9.5% فوائد تراكمية تصرف في نهاية المدة ",
default,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 1 year","Certificate ""B"" 1 year",
ar,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 1 year","شهادة استثمار ""ب"" سنة",
ar,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 1 year.MSG","شهادة استثمار ""ب""سنة: الحد الادني 500 جم و مضاعفاتها / المدة : سنة / سعر العائد : 7.50% سنويا يصرف شهرياً",
default,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 1 year.MSG","Certificate ""B"" one year: 
Minimum amount: EGP 500 and multiplies. 
Duration: one year. 
Interest rate: 7.50% per annum, paid monthly. ",
default,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 2 years","Certificate ""B"" 2 years",
ar,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 2 years","شهادة استثمار ""ب"" سنتين",
ar,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 2 years.MSG","شهادة استثمار ""ب"" سنتين : الحد الادني 500 جم و مضاعفاتها / المدة : سنتين / سعر العائد : 8.00% سنويا يصرف ربع سنوي",
default,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 2 years.MSG","Certificate ""B"" 2 years: 
Minimum amount: EGP 500 and multiplies. 
Duration: 2 years.
Interest rate: 8.00% per annum, paid quarterly. ",
ar,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 3 years","شهادة استثمار ""ب"" 3 سنوات",
default,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 3 years","Certificate ""B"" 3 years",
ar,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 3 years.MSG","شهادة استثمار ""ب"" 3 سنوات : الحد الادني 500 جم و مضاعفاتها / المدة : 3 سنوات / سعر العائد 10% سنويا يصرف ربع سنوي",
default,"RETAIL.CD.CERT.INVEST.Certificate ""B"" 3 years.MSG","Certificate ""B"" 3 years: 
Minimum amount: EGP 500 and multiplies. 
Duration: 3 years. 
Interest rate: 10% per annum, paid quarterly. ",
default,"RETAIL.CD.CERT.INVEST.Group ""C"" Lottery Certificate","Group ""C"" Lottery Certificate",
ar,"RETAIL.CD.CERT.INVEST.Group ""C"" Lottery Certificate","شهادة استثمار ""ج"" ذات الجوائز",
ar,"RETAIL.CD.CERT.INVEST.Group ""C"" Lottery Certificate.MSG","شهادة استثمار ""ج"" ذات الجوائز : فئات الشهادة : 500جم / المدة :20 سنة / لا يوجد عائد تتمتع الشهادات بفرص دخول السحوبات",
default,"RETAIL.CD.CERT.INVEST.Group ""C"" Lottery Certificate.MSG","Group ""C"" Lottery Certificate:
Minimum amount: EGP 500. 
Duration: 20 years. 
No interest rate. 
These certificates are eligible to enter drawings. ",
default,RETAIL.CD.CERT.Investment Certificates,"Investment Certificates

",
ar,RETAIL.CD.CERT.Investment Certificates,شهادات الاستثمار,
default,RETAIL.CD.CERT.Saving Certificates (Foreign currency),Saving Certificates (Foreign currency),
ar,RETAIL.CD.CERT.Saving Certificates (Foreign currency),بالعملة الاجنبية,
default,RETAIL.CD.CERT.Saving Certificates (Local Currency),Saving Certificates (Local Currency),
ar,RETAIL.CD.CERT.Saving Certificates (Local Currency),بالعملة المحلية,
ar,RETAIL.CD.CERT.SAVING_FOREIGN.Ahl Masr 5 years (USD),شهادة اهل مصر الدولارية 5 سنوات,
default,RETAIL.CD.CERT.SAVING_FOREIGN.Ahl Masr 5 years (USD),Ahl Masr 5 years (USD),
default,RETAIL.CD.CERT.SAVING_FOREIGN.Ahl Masr 5 years (USD).MSG,"Ahl Masr 5 years (USD): 
Minimum amount: USD 500 and multiplies. 
Duration: 5 years. 
Interest rate: 2.25%
Interest frequency: 
monthly, quarterly, semi-annually, and annually. 

It can be issued via Al Ahly Net/ NBE Mobile. ",
ar,RETAIL.CD.CERT.SAVING_FOREIGN.Ahl Masr 5 years (USD).MSG,"شهادة اهل مصر الدولارية 5 سنوات : الحد الادني 500 دولار امريكي و مضاعفاتها / المدة : 5 سنوات / سعر العائد : 2.25% / دورية صرف العائد : شهري , ربع سنوي , نصف سنوي , سنوي
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل",
ar,RETAIL.CD.CERT.SAVING_FOREIGN.Ahl Masr 7 years (USD),شهادة اهل مصر الدولارية 7 سنوات,
default,RETAIL.CD.CERT.SAVING_FOREIGN.Ahl Masr 7 years (USD),Ahl Masr 7 years (USD),
default,RETAIL.CD.CERT.SAVING_FOREIGN.Ahl Masr 7 years (USD).MSG," Minimum amount: USD 1,000 and multiplies. 
Duration: 7 years. 
Interest rate: 2.25%
Interest frequency: 
monthly, quarterly, semi-annually, and annually. 

It can be issued via Al Ahly Net/ NBE Mobile. ",
ar,RETAIL.CD.CERT.SAVING_FOREIGN.Ahl Masr 7 years (USD).MSG," الحد الادني : 1000 دولار امريكي ومضاعفاتها  /  المدة : 7سنوات  / سعر العائد : 2.25% / دورية صرف العائد :  شهري , ربع سنوي , نصف سنوي , سنوي.
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل",
ar,RETAIL.CD.CERT.SAVING_FOREIGN.New Golden Certificate,الشهادة الذهبية الجديدة,
default,RETAIL.CD.CERT.SAVING_FOREIGN.New Golden Certificate,New Golden Certificate,
ar,RETAIL.CD.CERT.SAVING_FOREIGN.New Golden Certificate.MSG,"الشهادة الذهبية الجديدة : الحد الادني 500 دولار امريكي او يورو او مضاعفاتها / المدة  : 3 سنوات / سعر العائد : 2.25% للدولار  / دورية صرف العائد : شهري , ربع سنوي , نصف سنوي , سنوي
0.75% لليورو/ دورية العائد ربع سنوي
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل",
default,RETAIL.CD.CERT.SAVING_FOREIGN.New Golden Certificate.MSG,"New golden Certificate: 
Minimum amount: USD/ €500 and multiplies.
Duration: 3 years. 
Interest rate: 2.25% Dollar/ Interest frequency: monthly, quarterly, semi-annually, and annually. 
Interest rate: 0.75 Euro/    Interest frequency: quarterly only.

It can be issued via Al Ahly Net/ NBE Mobile. ",
default,RETAIL.CD.CERT.SAVING_LOCAL.Egyptian Certificate Aman,Egyptian Certificate Aman,
ar,RETAIL.CD.CERT.SAVING_LOCAL.Egyptian Certificate Aman,شهادة امان المصريين,
ar,RETAIL.CD.CERT.SAVING_LOCAL.Egyptian Certificate Aman.MSG,شهادة امان المصريين : الحد الادني 500 جم و مضعافاتها وبحد اقصي 2500 جم / المدة : 3 سنوات / سعر العائد 13% سنوياً يصرف في نهاية المدة بعد خصم اقساط التأمين,
default,RETAIL.CD.CERT.SAVING_LOCAL.Egyptian Certificate Aman.MSG,"Egyptian Certificate Aman: 
Minimum amount: EGP 500 and multiplies with a maximum amount of EGP 2,500.
Duration: 3 years. 
Interest rate: 13% per annum paid at the end of its term after deducting the insurance premiums.",
ar,RETAIL.CD.CERT.SAVING_LOCAL.Five-year CD,الشهادة الخماسية ذات العائد الشهري,
default,RETAIL.CD.CERT.SAVING_LOCAL.Five-year CD,Five-year CD,
ar,RETAIL.CD.CERT.SAVING_LOCAL.Five-year CD.MSG,"الشهادة الخماسية ذات العائد الشهري : الحد الادني 1000 جم و مضاعفاتها / المدة : 5 سنوات / سعر العائد : 12.25% سنوياً يصرف شهرياً
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل",
default,RETAIL.CD.CERT.SAVING_LOCAL.Five-year CD.MSG,"Five-year CD: 
Minimum amount: EGP 1,000 and multiplies. 
Duration: 5 years. 
Interest rate: 12.25% per annum, paid monthly. 
It can be issued via Al Ahly Net/ NBE Mobile. ",
default,RETAIL.CD.CERT.SAVING_LOCAL.Platinum Monthly Certificate,Platinum Monthly Certificate,
ar,RETAIL.CD.CERT.SAVING_LOCAL.Platinum Monthly Certificate,الشهادة البلاتينية الشهرية,
default,RETAIL.CD.CERT.SAVING_LOCAL.Platinum Monthly Certificate.MSG,"Platinum Monthly Certificate: 
Minimum amount: EGP 1,000 and multiplies. 
Duration: 3 years. 
Interest rate: 14% per annum, paid monthly. 
It can be issued via Al Ahly Net/ NBE Mobile. ",
ar,RETAIL.CD.CERT.SAVING_LOCAL.Platinum Monthly Certificate.MSG,"الشهادة البلاتينية الشهرية : الحد الادني 1000 جم و مضاعفاتها / المدة : 3 سنين / العائد : 14% سنوياً يصرف شهرياً
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل",
ar,RETAIL.CD.CERT.SAVING_LOCAL.Platinum Variable Interest Certificate,الشهادة البلاتينية ذات العائد المتغير,
default,RETAIL.CD.CERT.SAVING_LOCAL.Platinum Variable Interest Certificate,Platinum Variable Interest Certificate,
ar,RETAIL.CD.CERT.SAVING_LOCAL.Platinum Variable Interest Certificate.MSG,"الشهادة البلاتينية ذات العائد المتغير : الحد الادني 1000 جم و مضاعفاتها / المدة : 3 سنوات / سعر العائد : 11.5% سنويا يصرف ربع سنوياً
ويمكنك  اصدارها من خلال خدمة الأهلي نت/ الأهلي موبايل",
default,RETAIL.CD.CERT.SAVING_LOCAL.Platinum Variable Interest Certificate.MSG,"Platinum Variable Interest Certificate: 
Minimum amount: EGP 1,000 and multiplies. 
Duration: 3 years. 
Interest rate: 11.5% per annum, paid quarterly. 
It can be issued via Al Ahy Net/ NBE Mobile. ",
ar,RETAIL.CD.DEPOSITS.Multi frequency time deposits,الودائع ذات دوريات متنوعة,
default,RETAIL.CD.DEPOSITS.Multi frequency time deposits,Multi frequency time deposits,
ar,RETAIL.CD.DEPOSITS.Multi frequency time deposits.MSG,"- الودائع ذات دوريات عائد متنوعة.
يمكن الاستثمار لمدد طويلة الاجل مع حرية اختيار دورية العائد (شهري - ربع سنوي -نصف سنوي -سنوي ) و يمكن إصدارها �",
default,RETAIL.CD.DEPOSITS.Multi frequency time deposits.MSG,"Multi frequency time deposits. 
You can invest in long term deposits with your liberty to choose interest frequency (monthly, quarterly, semi-annually and annually). 
They can be issued with only local currencies. 
Duration: from 1 year to 7 years. 
Minimum amount: EGP 1,000. 
They can be issued via Al Ahly Net/ NBE Mobile. 
To find more:
https://bit.ly/Time_Deposits_with_frequencies_AR",
default,RETAIL.CD.DEPOSITS.Time deposits interest rate paid at maturity,Time deposits interest rate paid at maturity,
ar,RETAIL.CD.DEPOSITS.Time deposits interest rate paid at maturity,الودائع ذات العائد يصرف نهاية المدة,
ar,RETAIL.CD.DEPOSITS.Time deposits interest rate paid at maturity.MSG,"- الودائع ذات عائد يصرف في نهاية المدة.
 هي ودائع يصرف عائدها في نهاية مدة الوديعة  بحد ادني 1000 جم و حد ادني للوديعة 100,000جم للوديعة  الأقل من شه�",
default,RETAIL.CD.DEPOSITS.Time deposits interest rate paid at maturity.MSG,"Time Deposits interest rate paid at maturity. 
Deposits yield interests paid at the end of the deposit's duration with a minimum of EGP 1,000 
Minimum for less than 1 month deposits: EGP 100.000
They can be issued in local and foreign currencies. 
Duration: from 1 week to 7 years. 
They can be issued via Al Ahly Net/ NBE Mobile
To find more: 
https://bit.ly/Time_Deposits_at_maturity_AR",
ar,RETAIL.CERTIFICATES_DEPOSITS.Certificates,الشهادات,
default,RETAIL.CERTIFICATES_DEPOSITS.Certificates,Certificates,
default,RETAIL.CERTIFICATES_DEPOSITS.Deposits,Deposits,
ar,RETAIL.CERTIFICATES_DEPOSITS.Deposits,الودائع,
ar,RETAIL.DB.AHLY_NET.Download of NBE Mobile application,تحميل تطبيق الأهلي موبايل,
default,RETAIL.DB.AHLY_NET.Download of NBE Mobile application,Download of NBE Mobile application,
default,RETAIL.DB.AHLY_NET.Download of NBE Mobile application.MSG,"You can download NBE Mobile application via the following link _____or by searching through your App Store for ""NBE Mobile"" 
For iOS users: App Store link
For Android users: Goolge Play link",
ar,RETAIL.DB.AHLY_NET.Download of NBE Mobile application.MSG,"يمكنكم تحميل التطبيق عن طريق الرابط التالي أو البحث علي المتجر الخاص بكم عن NBE Mobile "" ""
لمستخدمي :IOS   APP Store link
لمستخدمي :Android Google Play link",
default,RETAIL.DB.AHLY_NET.Hard/ Soft Token,Hard/ Soft Token,
ar,RETAIL.DB.AHLY_NET.Hard/ Soft Token,جهاز/تطبيق رموز الأمان,
ar,RETAIL.DB.AHLY_NET.Hard/ Soft Token.MSG,"الآن يمكنك استخدام جهاز/تطبيق رموز الأمان لإنشاء الرقم السري المتغيير (OTP) للمصادقة على المعاملات المالية/الغير مالية.
يمكنكم تحميل التطبيق  رموز الأمان عن طريق الرابط التالي أو البحث علي المتجر الخاص بكم عن ""NBE Soft Token ""
لمستخدمي :IOS   APP Store link
لمستخدمي :Android Google Play link
لدليل المستخدم الخاص بتطبيق رموز الامان:link 
لدليل المستخدم الخاص بجهاز رموز الأمان : link",
default,RETAIL.DB.AHLY_NET.Hard/ Soft Token.MSG,"Now you can use Hard/ Soft Token to generate a one-time password ""OTP"" in order to authenticate each financial/ non-financial transaction. 
You can download the soft token App via the following link ____, or by searching through your App Store for ""NBE Soft Token"" 
For iOS users: App Store link
For Android users: Google Play link
Soft Token User Guide: link
Hard Token User Guide: link",
default,RETAIL.DB.AHLY_NET.Loss of User ID/ Login Password,Loss of User ID/ Login Password,
ar,RETAIL.DB.AHLY_NET.Loss of User ID/ Login Password,فقدان كود المستخدم/كلمة المرور,
default,RETAIL.DB.AHLY_NET.Loss of User ID/ Login Password.MSG,"In case of forgetting user ID, click “forgot user ID” and enter national ID No. or passport No., then your email and mobile phone number registered with the Bank, to receive one-time password (OTP) to verify the customer’s identity and view the user ID.

In case of forgetting password, click “forgot password” and enter user ID and national ID No. or passport No., then authenticate the customer’s identity via hard / soft token. Afterwards, enter your email and mobile phone number registered with the Bank to receive one-time password (OTP). The system verifies OTP and creates a new password.",
ar,RETAIL.DB.AHLY_NET.Loss of User ID/ Login Password.MSG,"في حالة فقدان كود المستخدم، يتم الضغط على ""نسيت كود المستخدم"" وإدخال رقم بطاقة الرقم القومي او رقم جواز السفر ثم إدخال البريد الالكتروني ورقم الهاتف المحمول المسجل لدى البنك ليصل لسيادتكم الرقم السري المتغير OTP، والذي يتم إدخاله ليقوم النظام بالتحقق منه ومن ثم عرض كود المستخدم.

في حالة فقدان كلمة المرور، يتم الضغط على ""نسيت كلمة المرور"" وإدخال كود المستخدم ورقم بطاقة الرقم القومي او جواز السفر والمصادقة من خلال جهاز / تطبيق رموز الأمان ثم إدخال البريد الالكتروني والهاتف المحمول المسجل لدى البنك ليصل لسيادتكم الرقم السري المتغير OTP، والذي يتم إدخاله ليقوم النظام بالتحقق منه ومن ثم انشاء كلمة مرور جديدة.",
ar,RETAIL.DB.AHLY_NET.Subscription/ Activation,الاشتراك / التفعيل,
default,RETAIL.DB.AHLY_NET.Subscription/ Activation,Subscription/ Activation,
default,RETAIL.DB.AHLY_NET.Subscription/ Activation.MSG,"Now, you can directly subscribe to Al Ahly Net and NBE Mobile through the “self-registration"" service. Subscribe via the following link: (Self registration link), through which you can create your user ID and password. 
You can also subscribe through the nearest branch to send the user ID to your email registered with the Bank and the password to your mobile phone number registered with the Bank.
To activate your Al Ahly Net and NBE Mobile services, please visit the following link: activation link, and follow the activation steps; or visit the nearest NBE branch or contact 19623",
ar,RETAIL.DB.AHLY_NET.Subscription/ Activation.MSG,"دلوقتي تقدر  تشترك مباشرةً في خدمة الأهلي نت والأهلي موبايل من خلال خدمة ""الاشتراك الذاتي"".
يمكنك الاشتراك من خلال الرابط التالي: Self registration link والتي من خلالها يتم تعيين كود مستخدم وكلمة مرور خاصة بك
أو الاشتراك من خلال أقرب فرع ليتم ارسال كود المستخدم على بريدكم الالكتروني وكلمة المرور علي رقم هاتفك المحمول المسجلين لدى مصرفنا.
لتفعيل اشتراك الأهلي نت والأهلي موبايل الخاص بك برجاء زيارة الرابط التالي: activation link
ومتابعة خطوات التفعيل أو زيارة أقرب فرع من فروع البنك الأهلي المصري أو الاتصال بـ 19623",
default,RETAIL.DB.AHLY_NET.User Guide/ FAQs,User Guide/ FAQs,
ar,RETAIL.DB.AHLY_NET.User Guide/ FAQs,دليل المستخدم/ الأسئلة الشائعة,
default,RETAIL.DB.AHLY_NET.User Guide/ FAQs.MSG,"Al Ahly Net User Guide :  Retail Guide link
NBE Mobile User Guide:  Retail Guide link
FAQs: FAQ LINK",
ar,RETAIL.DB.AHLY_NET.User Guide/ FAQs.MSG,"دليل خدمة الأهلي نت :  link Retail Guide
دليل خدمة الأهلي موبايل :  link Retail Guide
الأسئلة الشائعة : FAQ LINK",
default,RETAIL.DB.IVR.How to subscribe,How to subscribe,
ar,RETAIL.DB.IVR.How to subscribe,كيفية الاشتراك,
ar,RETAIL.DB.IVR.How to subscribe.MSG,دلوقتي تقدر  تشترك من خلال مركز الاتصال للبطاقات فقط او من خلال اقرب فرع من فروع مصرفنا للبطاقات و الحسابات.,
default,RETAIL.DB.IVR.How to subscribe.MSG,"Now you can subscribe to the service through contacting our Call Center, for cards only or visiting our nearest branch for both cards and accounts.",
default,RETAIL.DB.IVR.Login Password/ User ID,Login Password/ User ID,
ar,RETAIL.DB.IVR.Login Password/ User ID,تفعيل الخدمة,
default,RETAIL.DB.IVR.Login Password/ User ID.MSG,"If you lost User ID/ Login Password, please contact our Call Center on 19623 or visit our nearest branch.",
ar,RETAIL.DB.IVR.Login Password/ User ID.MSG,في حالة فقدان كود المستخدم / الرقم السري  ، يرجى الاتصال بمركز الاتصالات على 19623 او التوجه الى اقرب فرع من فروع مصرفنا .,
ar,RETAIL.DB.IVR.Service activation,تفعيل الخدمة,
default,RETAIL.DB.IVR.Service activation,Service activation,
